date,geography,geography code,Welsh understanding ability: Total: All usual residents aged 3 years and over,Welsh understanding ability: Cannot understand spoken Welsh,Welsh understanding ability: Can understand spoken Welsh
2021,W00005353,W00005353,250,227,23
2021,W00005354,W00005354,200,182,18
2021,W00005355,W00005355,334,307,27
2021,W00005356,W00005356,195,186,9
2021,W00005357,W00005357,227,212,15
2021,W00005358,W00005358,266,239,27
2021,W00005359,W00005359,279,246,33
2021,W00005360,W00005360,266,230,36
2021,W00005361,W00005361,191,153,38
2021,W00005362,W00005362,301,254,47
2021,W00005363,W00005363,320,257,63
2021,W00005364,W00005364,259,220,39
2021,W00005365,W00005365,436,337,99
2021,W00005366,W00005366,244,186,58
2021,W00005367,W00005367,341,261,80
2021,W00005368,W00005368,265,213,52
2021,W00005369,W00005369,275,224,51
2021,W00005370,W00005370,278,254,24
2021,W00005371,W00005371,278,234,44
2021,W00005372,W00005372,228,202,26
2021,W00005373,W00005373,268,226,42
2021,W00005374,W00005374,229,196,33
2021,W00005375,W00005375,257,210,47
2021,W00005376,W00005376,291,255,36
2021,W00005377,W00005377,262,225,37
2021,W00005378,W00005378,259,232,27
2021,W00005379,W00005379,284,219,65
2021,W00005380,W00005380,255,219,36
2021,W00005381,W00005381,310,254,56
2021,W00005382,W00005382,283,246,37
2021,W00005383,W00005383,313,277,36
2021,W00005384,W00005384,243,217,26
2021,W00005385,W00005385,281,238,43
2021,W00005386,W00005386,285,232,53
2021,W00005387,W00005387,275,224,51
2021,W00005388,W00005388,286,231,55
2021,W00005389,W00005389,271,222,49
2021,W00005390,W00005390,201,179,22
2021,W00005391,W00005391,268,234,34
2021,W00005392,W00005392,310,258,52
2021,W00005393,W00005393,283,254,29
2021,W00005394,W00005394,284,245,39
2021,W00005395,W00005395,253,204,49
2021,W00005396,W00005396,247,194,53
2021,W00005397,W00005397,236,216,20
2021,W00005398,W00005398,285,241,44
2021,W00005399,W00005399,303,249,54
2021,W00005400,W00005400,300,243,57
2021,W00005401,W00005401,294,258,36
2021,W00005402,W00005402,334,301,33
2021,W00005403,W00005403,232,200,32
2021,W00005404,W00005404,326,264,62
2021,W00005405,W00005405,263,230,33
2021,W00005406,W00005406,249,234,15
2021,W00005407,W00005407,279,258,21
2021,W00005408,W00005408,226,204,22
2021,W00005409,W00005409,247,229,18
2021,W00005410,W00005410,270,242,28
2021,W00005411,W00005411,437,394,43
2021,W00005412,W00005412,218,195,23
2021,W00005413,W00005413,209,194,15
2021,W00005414,W00005414,284,247,37
2021,W00005415,W00005415,391,355,36
2021,W00005416,W00005416,341,298,43
2021,W00005417,W00005417,249,216,33
2021,W00005418,W00005418,294,260,34
2021,W00005419,W00005419,250,221,29
2021,W00005420,W00005420,320,293,27
2021,W00005421,W00005421,281,246,35
2021,W00005422,W00005422,202,187,15
2021,W00005423,W00005423,289,260,29
2021,W00005424,W00005424,302,266,36
2021,W00005425,W00005425,275,246,29
2021,W00005426,W00005426,331,297,34
2021,W00005427,W00005427,285,257,28
2021,W00005428,W00005428,283,249,34
2021,W00005429,W00005429,337,300,37
2021,W00005430,W00005430,539,477,62
2021,W00005431,W00005431,309,286,23
2021,W00005432,W00005432,321,281,40
2021,W00005433,W00005433,292,269,23
2021,W00005434,W00005434,237,196,41
2021,W00005435,W00005435,272,252,20
2021,W00005436,W00005436,207,182,25
2021,W00005437,W00005437,234,214,20
2021,W00005438,W00005438,271,248,23
2021,W00005439,W00005439,326,260,66
2021,W00005440,W00005440,300,264,36
2021,W00005441,W00005441,222,196,26
2021,W00005442,W00005442,265,216,49
2021,W00005443,W00005443,273,234,39
2021,W00005444,W00005444,238,212,26
2021,W00005445,W00005445,306,273,33
2021,W00005446,W00005446,180,169,11
2021,W00005447,W00005447,455,395,60
2021,W00005448,W00005448,315,279,36
2021,W00005449,W00005449,281,233,48
2021,W00005450,W00005450,290,258,32
2021,W00005451,W00005451,261,228,33
2021,W00005452,W00005452,329,304,25
2021,W00005453,W00005453,286,249,37
2021,W00005454,W00005454,249,224,25
2021,W00005455,W00005455,265,236,29
2021,W00005456,W00005456,280,248,32
2021,W00005457,W00005457,278,251,27
2021,W00005458,W00005458,481,430,51
2021,W00005459,W00005459,282,241,41
2021,W00005460,W00005460,263,231,32
2021,W00005461,W00005461,290,266,24
2021,W00005462,W00005462,199,172,27
2021,W00005463,W00005463,247,209,38
2021,W00005464,W00005464,226,197,29
2021,W00005465,W00005465,286,267,19
2021,W00005466,W00005466,341,291,50
2021,W00005467,W00005467,288,243,45
2021,W00005468,W00005468,305,254,51
2021,W00005469,W00005469,266,237,29
2021,W00005470,W00005470,260,217,43
2021,W00005471,W00005471,197,184,13
2021,W00005472,W00005472,292,267,25
2021,W00005473,W00005473,292,262,30
2021,W00005474,W00005474,245,223,22
2021,W00005475,W00005475,326,278,48
2021,W00005476,W00005476,242,222,20
2021,W00005477,W00005477,304,275,29
2021,W00005478,W00005478,321,295,26
2021,W00005479,W00005479,352,294,58
2021,W00005482,W00005482,308,275,33
2021,W00005483,W00005483,272,232,40
2021,W00005484,W00005484,441,392,49
2021,W00005485,W00005485,373,318,55
2021,W00005486,W00005486,266,234,32
2021,W00005487,W00005487,250,229,21
2021,W00005488,W00005488,313,284,29
2021,W00005489,W00005489,253,214,39
2021,W00005490,W00005490,271,237,34
2021,W00005491,W00005491,261,217,44
2021,W00005492,W00005492,342,274,68
2021,W00005493,W00005493,335,300,35
2021,W00005494,W00005494,313,261,52
2021,W00005495,W00005495,331,291,40
2021,W00005496,W00005496,320,266,54
2021,W00005497,W00005497,329,256,73
2021,W00005498,W00005498,361,308,53
2021,W00005499,W00005499,250,220,30
2021,W00005500,W00005500,463,418,45
2021,W00005501,W00005501,318,286,32
2021,W00005502,W00005502,285,245,40
2021,W00005503,W00005503,233,215,18
2021,W00005504,W00005504,253,233,20
2021,W00005506,W00005506,332,279,53
2021,W00005507,W00005507,282,245,37
2021,W00005508,W00005508,260,229,31
2021,W00005510,W00005510,287,253,34
2021,W00005511,W00005511,252,226,26
2021,W00005512,W00005512,263,231,32
2021,W00005513,W00005513,127,107,20
2021,W00005514,W00005514,221,186,35
2021,W00005515,W00005515,167,151,16
2021,W00005516,W00005516,375,318,57
2021,W00005517,W00005517,405,335,70
2021,W00005518,W00005518,333,274,59
2021,W00005519,W00005519,357,312,45
2021,W00005520,W00005520,317,284,33
2021,W00005521,W00005521,252,216,36
2021,W00005522,W00005522,309,277,32
2021,W00005523,W00005523,266,232,34
2021,W00005524,W00005524,338,292,46
2021,W00005525,W00005525,248,212,36
2021,W00005526,W00005526,290,245,45
2021,W00005527,W00005527,321,269,52
2021,W00005528,W00005528,279,239,40
2021,W00005529,W00005529,269,226,43
2021,W00005530,W00005530,292,254,38
2021,W00005531,W00005531,312,245,67
2021,W00005532,W00005532,272,255,17
2021,W00005533,W00005533,268,247,21
2021,W00005534,W00005534,287,257,30
2021,W00005535,W00005535,167,157,10
2021,W00005536,W00005536,236,219,17
2021,W00005537,W00005537,326,298,28
2021,W00005538,W00005538,299,263,36
2021,W00005539,W00005539,269,232,37
2021,W00005540,W00005540,288,262,26
2021,W00005541,W00005541,250,225,25
2021,W00005542,W00005542,262,245,17
2021,W00005543,W00005543,300,266,34
2021,W00005544,W00005544,283,230,53
2021,W00005545,W00005545,289,256,33
2021,W00005546,W00005546,303,277,26
2021,W00005547,W00005547,251,221,30
2021,W00005548,W00005548,358,317,41
2021,W00005549,W00005549,362,332,30
2021,W00005550,W00005550,287,236,51
2021,W00005551,W00005551,310,269,41
2021,W00005552,W00005552,220,190,30
2021,W00005553,W00005553,296,261,35
2021,W00005554,W00005554,238,204,34
2021,W00005555,W00005555,322,284,38
2021,W00005556,W00005556,224,198,26
2021,W00005557,W00005557,293,257,36
2021,W00005558,W00005558,306,269,37
2021,W00005559,W00005559,194,178,16
2021,W00005560,W00005560,326,290,36
2021,W00005561,W00005561,353,326,27
2021,W00005562,W00005562,276,234,42
2021,W00005563,W00005563,202,186,16
2021,W00005564,W00005564,207,189,18
2021,W00005565,W00005565,285,254,31
2021,W00005566,W00005566,303,265,38
2021,W00005567,W00005567,327,280,47
2021,W00005568,W00005568,302,268,34
2021,W00005569,W00005569,292,259,33
2021,W00005570,W00005570,292,256,36
2021,W00005571,W00005571,304,267,37
2021,W00005572,W00005572,336,299,37
2021,W00005573,W00005573,402,355,47
2021,W00005574,W00005574,221,195,26
2021,W00005575,W00005575,415,355,60
2021,W00005576,W00005576,385,337,48
2021,W00005577,W00005577,280,244,36
2021,W00005578,W00005578,335,292,43
2021,W00005579,W00005579,283,253,30
2021,W00005580,W00005580,307,252,55
2021,W00005581,W00005581,219,193,26
2021,W00005582,W00005582,207,187,20
2021,W00005583,W00005583,324,273,51
2021,W00005584,W00005584,301,268,33
2021,W00005585,W00005585,393,352,41
2021,W00005586,W00005586,315,278,37
2021,W00005587,W00005587,259,203,56
2021,W00005588,W00005588,268,245,23
2021,W00005589,W00005589,259,231,28
2021,W00005590,W00005590,284,250,34
2021,W00005591,W00005591,337,282,55
2021,W00005592,W00005592,304,282,22
2021,W00005593,W00005593,296,251,45
2021,W00005594,W00005594,298,263,35
2021,W00005595,W00005595,273,256,17
2021,W00005596,W00005596,290,255,35
2021,W00005597,W00005597,355,310,45
2021,W00005598,W00005598,319,275,44
2021,W00005599,W00005599,315,265,50
2021,W00005600,W00005600,263,242,21
2021,W00005601,W00005601,235,197,38
2021,W00005603,W00005603,356,305,51
2021,W00005604,W00005604,236,217,19
2021,W00005605,W00005605,495,409,86
2021,W00005608,W00005608,361,297,64
2021,W00005609,W00005609,222,173,49
2021,W00005610,W00005610,250,225,25
2021,W00005611,W00005611,299,265,34
2021,W00005613,W00005613,252,206,46
2021,W00005614,W00005614,207,173,34
2021,W00005615,W00005615,398,338,60
2021,W00005616,W00005616,335,263,72
2021,W00005617,W00005617,304,250,54
2021,W00005618,W00005618,302,247,55
2021,W00005619,W00005619,269,216,53
2021,W00005620,W00005620,268,213,55
2021,W00005621,W00005621,293,239,54
2021,W00005622,W00005622,259,237,22
2021,W00005623,W00005623,260,218,42
2021,W00005624,W00005624,324,291,33
2021,W00005625,W00005625,259,227,32
2021,W00005627,W00005627,308,251,57
2021,W00005628,W00005628,266,232,34
2021,W00005629,W00005629,371,325,46
2021,W00005630,W00005630,277,230,47
2021,W00005631,W00005631,347,293,54
2021,W00005632,W00005632,186,168,18
2021,W00005633,W00005633,225,189,36
2021,W00005634,W00005634,320,287,33
2021,W00005635,W00005635,325,275,50
2021,W00005636,W00005636,346,315,31
2021,W00005637,W00005637,336,289,47
2021,W00005638,W00005638,292,260,32
2021,W00005639,W00005639,264,230,34
2021,W00005640,W00005640,292,263,29
2021,W00005641,W00005641,318,278,40
2021,W00005642,W00005642,304,240,64
2021,W00005643,W00005643,282,248,34
2021,W00005644,W00005644,175,135,40
2021,W00005645,W00005645,259,233,26
2021,W00005646,W00005646,252,218,34
2021,W00005647,W00005647,389,331,58
2021,W00005648,W00005648,228,205,23
2021,W00005650,W00005650,288,248,40
2021,W00005651,W00005651,405,350,55
2021,W00005652,W00005652,300,262,38
2021,W00005653,W00005653,173,164,9
2021,W00005654,W00005654,325,289,36
2021,W00005655,W00005655,259,228,31
2021,W00005656,W00005656,299,268,31
2021,W00005657,W00005657,359,323,36
2021,W00005658,W00005658,196,184,12
2021,W00005659,W00005659,341,305,36
2021,W00005660,W00005660,252,229,23
2021,W00005661,W00005661,331,289,42
2021,W00005662,W00005662,281,261,20
2021,W00005663,W00005663,280,253,27
2021,W00005664,W00005664,254,235,19
2021,W00005665,W00005665,350,318,32
2021,W00005666,W00005666,250,232,18
2021,W00005667,W00005667,330,279,51
2021,W00005668,W00005668,270,237,33
2021,W00005669,W00005669,253,237,16
2021,W00005670,W00005670,270,242,28
2021,W00005671,W00005671,245,218,27
2021,W00005672,W00005672,240,209,31
2021,W00005673,W00005673,525,470,55
2021,W00005674,W00005674,261,237,24
2021,W00005675,W00005675,164,144,20
2021,W00005676,W00005676,313,257,56
2021,W00005677,W00005677,198,169,29
2021,W00005678,W00005678,244,209,35
2021,W00005679,W00005679,247,214,33
2021,W00005680,W00005680,323,297,26
2021,W00005681,W00005681,289,247,42
2021,W00005683,W00005683,267,240,27
2021,W00005684,W00005684,304,267,37
2021,W00005686,W00005686,323,296,27
2021,W00005687,W00005687,297,255,42
2021,W00005688,W00005688,247,202,45
2021,W00005689,W00005689,324,259,65
2021,W00005690,W00005690,276,231,45
2021,W00005691,W00005691,285,225,60
2021,W00005692,W00005692,313,256,57
2021,W00005693,W00005693,280,234,46
2021,W00005694,W00005694,286,251,35
2021,W00005695,W00005695,274,234,40
2021,W00005696,W00005696,283,244,39
2021,W00005697,W00005697,270,239,31
2021,W00005698,W00005698,257,220,37
2021,W00005699,W00005699,254,215,39
2021,W00005700,W00005700,223,180,43
2021,W00005701,W00005701,322,263,59
2021,W00005702,W00005702,282,245,37
2021,W00005703,W00005703,330,268,62
2021,W00005704,W00005704,299,271,28
2021,W00005705,W00005705,300,263,37
2021,W00005706,W00005706,333,298,35
2021,W00005707,W00005707,279,256,23
2021,W00005708,W00005708,328,285,43
2021,W00005709,W00005709,269,239,30
2021,W00005710,W00005710,269,229,40
2021,W00005711,W00005711,304,281,23
2021,W00005712,W00005712,316,278,38
2021,W00005713,W00005713,293,250,43
2021,W00005714,W00005714,278,241,37
2021,W00005715,W00005715,349,297,52
2021,W00005716,W00005716,411,342,69
2021,W00005717,W00005717,283,240,43
2021,W00005718,W00005718,329,284,45
2021,W00005719,W00005719,341,281,60
2021,W00005720,W00005720,274,216,58
2021,W00005721,W00005721,201,185,16
2021,W00005722,W00005722,292,244,48
2021,W00005723,W00005723,417,338,79
2021,W00005724,W00005724,236,186,50
2021,W00005725,W00005725,242,201,41
2021,W00005726,W00005726,337,267,70
2021,W00005727,W00005727,267,227,40
2021,W00005728,W00005728,282,229,53
2021,W00005729,W00005729,273,234,39
2021,W00005730,W00005730,231,181,50
2021,W00005731,W00005731,317,238,79
2021,W00005732,W00005732,246,207,39
2021,W00005733,W00005733,255,232,23
2021,W00005734,W00005734,385,306,79
2021,W00005735,W00005735,218,180,38
2021,W00005736,W00005736,524,425,99
2021,W00005737,W00005737,424,331,93
2021,W00005738,W00005738,358,292,66
2021,W00005739,W00005739,304,241,63
2021,W00005740,W00005740,270,239,31
2021,W00005741,W00005741,300,261,39
2021,W00005742,W00005742,256,218,38
2021,W00005743,W00005743,546,466,80
2021,W00005744,W00005744,222,206,16
2021,W00005745,W00005745,466,424,42
2021,W00005746,W00005746,249,207,42
2021,W00005747,W00005747,274,240,34
2021,W00005748,W00005748,276,245,31
2021,W00005749,W00005749,317,281,36
2021,W00005750,W00005750,310,272,38
2021,W00005751,W00005751,297,238,59
2021,W00005752,W00005752,287,233,54
2021,W00005753,W00005753,273,237,36
2021,W00005754,W00005754,286,246,40
2021,W00005755,W00005755,279,229,50
2021,W00005756,W00005756,266,224,42
2021,W00005757,W00005757,316,262,54
2021,W00005758,W00005758,231,210,21
2021,W00005759,W00005759,301,254,47
2021,W00005760,W00005760,324,265,59
2021,W00005761,W00005761,282,233,49
2021,W00005762,W00005762,507,434,73
2021,W00005763,W00005763,255,223,32
2021,W00005764,W00005764,272,252,20
2021,W00005765,W00005765,318,245,73
2021,W00005766,W00005766,311,284,27
2021,W00005767,W00005767,306,273,33
2021,W00005768,W00005768,255,221,34
2021,W00005769,W00005769,324,278,46
2021,W00005770,W00005770,210,184,26
2021,W00005771,W00005771,293,255,38
2021,W00005773,W00005773,215,174,41
2021,W00005774,W00005774,342,302,40
2021,W00005775,W00005775,265,231,34
2021,W00005776,W00005776,280,249,31
2021,W00005777,W00005777,323,271,52
2021,W00005778,W00005778,325,288,37
2021,W00005779,W00005779,242,197,45
2021,W00005780,W00005780,235,205,30
2021,W00005781,W00005781,301,260,41
2021,W00005782,W00005782,250,219,31
2021,W00005783,W00005783,256,224,32
2021,W00005784,W00005784,402,357,45
2021,W00005785,W00005785,406,365,41
2021,W00005786,W00005786,343,316,27
2021,W00005787,W00005787,278,251,27
2021,W00005788,W00005788,198,185,13
2021,W00005789,W00005789,250,216,34
2021,W00005790,W00005790,302,257,45
2021,W00005791,W00005791,321,279,42
2021,W00005792,W00005792,210,193,17
2021,W00005793,W00005793,241,217,24
2021,W00005794,W00005794,247,221,26
2021,W00005795,W00005795,288,250,38
2021,W00005796,W00005796,317,281,36
2021,W00005797,W00005797,423,371,52
2021,W00005798,W00005798,231,205,26
2021,W00005799,W00005799,284,258,26
2021,W00005800,W00005800,263,225,38
2021,W00005801,W00005801,313,253,60
2021,W00005802,W00005802,258,221,37
2021,W00005803,W00005803,270,240,30
2021,W00005804,W00005804,275,245,30
2021,W00005805,W00005805,255,220,35
2021,W00005806,W00005806,210,174,36
2021,W00005807,W00005807,213,201,12
2021,W00005808,W00005808,281,247,34
2021,W00005809,W00005809,237,185,52
2021,W00005810,W00005810,216,194,22
2021,W00005811,W00005811,291,250,41
2021,W00005812,W00005812,387,301,86
2021,W00005813,W00005813,301,256,45
2021,W00005814,W00005814,305,262,43
2021,W00005815,W00005815,245,214,31
2021,W00005816,W00005816,288,239,49
2021,W00005817,W00005817,340,286,54
2021,W00005818,W00005818,334,293,41
2021,W00005819,W00005819,223,184,39
2021,W00005820,W00005820,286,247,39
2021,W00005821,W00005821,331,272,59
2021,W00005822,W00005822,306,264,42
2021,W00005823,W00005823,269,241,28
2021,W00005824,W00005824,298,247,51
2021,W00005825,W00005825,276,256,20
2021,W00005826,W00005826,244,210,34
2021,W00005827,W00005827,188,163,25
2021,W00005828,W00005828,280,244,36
2021,W00005829,W00005829,328,293,35
2021,W00005830,W00005830,254,229,25
2021,W00005831,W00005831,340,305,35
2021,W00005832,W00005832,293,255,38
2021,W00005833,W00005833,374,310,64
2021,W00005834,W00005834,219,188,31
2021,W00005835,W00005835,233,210,23
2021,W00005836,W00005836,602,485,117
2021,W00005837,W00005837,419,326,93
2021,W00005838,W00005838,303,247,56
2021,W00005839,W00005839,358,279,79
2021,W00005840,W00005840,321,259,62
2021,W00005841,W00005841,407,343,64
2021,W00005842,W00005842,343,285,58
2021,W00005843,W00005843,404,355,49
2021,W00005844,W00005844,239,220,19
2021,W00005845,W00005845,290,261,29
2021,W00005846,W00005846,235,217,18
2021,W00005847,W00005847,529,462,67
2021,W00005848,W00005848,330,276,54
2021,W00005849,W00005849,275,247,28
2021,W00005850,W00005850,313,254,59
2021,W00005851,W00005851,272,230,42
2021,W00005852,W00005852,248,215,33
2021,W00005853,W00005853,217,188,29
2021,W00005854,W00005854,284,246,38
2021,W00005855,W00005855,291,246,45
2021,W00005856,W00005856,288,231,57
2021,W00005857,W00005857,169,158,11
2021,W00005858,W00005858,275,222,53
2021,W00005859,W00005859,242,205,37
2021,W00005860,W00005860,254,214,40
2021,W00005861,W00005861,211,178,33
2021,W00005863,W00005863,229,210,19
2021,W00005864,W00005864,273,239,34
2021,W00005865,W00005865,282,253,29
2021,W00005866,W00005866,296,243,53
2021,W00005867,W00005867,279,228,51
2021,W00005868,W00005868,252,214,38
2021,W00005869,W00005869,252,219,33
2021,W00005870,W00005870,295,276,19
2021,W00005871,W00005871,269,236,33
2021,W00005872,W00005872,223,199,24
2021,W00005873,W00005873,333,301,32
2021,W00005874,W00005874,236,192,44
2021,W00005875,W00005875,271,229,42
2021,W00005876,W00005876,221,198,23
2021,W00005878,W00005878,503,405,98
2021,W00005879,W00005879,464,386,78
2021,W00005880,W00005880,231,188,43
2021,W00005881,W00005881,172,147,25
2021,W00005882,W00005882,375,311,64
2021,W00005883,W00005883,517,409,108
2021,W00005884,W00005884,307,264,43
2021,W00005885,W00005885,326,266,60
2021,W00005886,W00005886,228,191,37
2021,W00005887,W00005887,302,246,56
2021,W00005888,W00005888,301,249,52
2021,W00005889,W00005889,324,266,58
2021,W00005890,W00005890,384,323,61
2021,W00005891,W00005891,423,358,65
2021,W00005892,W00005892,323,260,63
2021,W00005894,W00005894,323,238,85
2021,W00005895,W00005895,326,254,72
2021,W00005896,W00005896,274,231,43
2021,W00005897,W00005897,317,268,49
2021,W00005898,W00005898,311,273,38
2021,W00005899,W00005899,268,226,42
2021,W00005900,W00005900,358,304,54
2021,W00005901,W00005901,370,301,69
2021,W00005902,W00005902,303,248,55
2021,W00005903,W00005903,369,335,34
2021,W00005905,W00005905,193,165,28
2021,W00005906,W00005906,340,282,58
2021,W00005907,W00005907,271,252,19
2021,W00005908,W00005908,241,213,28
2021,W00005909,W00005909,281,252,29
2021,W00005910,W00005910,231,203,28
2021,W00005911,W00005911,264,225,39
2021,W00005913,W00005913,305,272,33
2021,W00005914,W00005914,365,317,48
2021,W00005915,W00005915,268,234,34
2021,W00005916,W00005916,255,232,23
2021,W00005917,W00005917,252,222,30
2021,W00005918,W00005918,304,273,31
2021,W00005919,W00005919,307,272,35
2021,W00005920,W00005920,407,349,58
2021,W00005921,W00005921,319,265,54
2021,W00005922,W00005922,260,225,35
2021,W00005925,W00005925,401,361,40
2021,W00005926,W00005926,244,210,34
2021,W00005927,W00005927,274,237,37
2021,W00005928,W00005928,437,392,45
2021,W00005929,W00005929,269,224,45
2021,W00005930,W00005930,208,191,17
2021,W00005931,W00005931,243,205,38
2021,W00005933,W00005933,317,272,45
2021,W00005934,W00005934,243,212,31
2021,W00005935,W00005935,315,265,50
2021,W00005936,W00005936,276,223,53
2021,W00005938,W00005938,242,208,34
2021,W00005939,W00005939,287,210,77
2021,W00005940,W00005940,270,229,41
2021,W00005941,W00005941,366,315,51
2021,W00005942,W00005942,240,198,42
2021,W00005943,W00005943,254,227,27
2021,W00005944,W00005944,226,183,43
2021,W00005945,W00005945,231,198,33
2021,W00005946,W00005946,320,275,45
2021,W00005947,W00005947,308,258,50
2021,W00005948,W00005948,225,188,37
2021,W00005949,W00005949,235,192,43
2021,W00005950,W00005950,222,194,28
2021,W00005951,W00005951,357,292,65
2021,W00005952,W00005952,275,213,62
2021,W00005953,W00005953,350,307,43
2021,W00005954,W00005954,357,308,49
2021,W00005956,W00005956,382,318,64
2021,W00005957,W00005957,412,333,79
2021,W00005958,W00005958,488,425,63
2021,W00005959,W00005959,303,256,47
2021,W00005960,W00005960,290,240,50
2021,W00005961,W00005961,327,285,42
2021,W00005962,W00005962,597,501,96
2021,W00005963,W00005963,300,266,34
2021,W00005964,W00005964,216,194,22
2021,W00005965,W00005965,291,247,44
2021,W00005966,W00005966,256,236,20
2021,W00005967,W00005967,381,321,60
2021,W00005968,W00005968,304,243,61
2021,W00005969,W00005969,590,512,78
2021,W00005970,W00005970,311,262,49
2021,W00005971,W00005971,322,260,62
2021,W00005972,W00005972,290,245,45
2021,W00005973,W00005973,240,203,37
2021,W00005975,W00005975,247,204,43
2021,W00005976,W00005976,356,316,40
2021,W00005977,W00005977,271,227,44
2021,W00005978,W00005978,257,228,29
2021,W00005979,W00005979,220,195,25
2021,W00005980,W00005980,264,230,34
2021,W00005981,W00005981,368,315,53
2021,W00005982,W00005982,232,206,26
2021,W00005983,W00005983,373,309,64
2021,W00005984,W00005984,264,228,36
2021,W00005985,W00005985,299,257,42
2021,W00005986,W00005986,241,216,25
2021,W00005987,W00005987,411,353,58
2021,W00005990,W00005990,527,453,74
2021,W00005991,W00005991,281,234,47
2021,W00005994,W00005994,272,245,27
2021,W00005995,W00005995,246,209,37
2021,W00005996,W00005996,326,277,49
2021,W00005997,W00005997,294,268,26
2021,W00005998,W00005998,324,279,45
2021,W00005999,W00005999,277,242,35
2021,W00006000,W00006000,196,178,18
2021,W00006001,W00006001,367,328,39
2021,W00006002,W00006002,138,127,11
2021,W00006003,W00006003,245,225,20
2021,W00006004,W00006004,341,289,52
2021,W00006005,W00006005,211,184,27
2021,W00006006,W00006006,278,246,32
2021,W00006007,W00006007,255,220,35
2021,W00006008,W00006008,315,279,36
2021,W00006009,W00006009,282,256,26
2021,W00006010,W00006010,247,222,25
2021,W00006011,W00006011,273,232,41
2021,W00006012,W00006012,303,269,34
2021,W00006013,W00006013,263,224,39
2021,W00006014,W00006014,328,291,37
2021,W00006015,W00006015,312,271,41
2021,W00006016,W00006016,258,227,31
2021,W00006017,W00006017,257,230,27
2021,W00006018,W00006018,287,259,28
2021,W00006019,W00006019,314,261,53
2021,W00006020,W00006020,294,258,36
2021,W00006021,W00006021,192,182,10
2021,W00006022,W00006022,367,319,48
2021,W00006023,W00006023,283,243,40
2021,W00006024,W00006024,250,205,45
2021,W00006025,W00006025,334,274,60
2021,W00006026,W00006026,261,241,20
2021,W00006028,W00006028,265,235,30
2021,W00006029,W00006029,313,249,64
2021,W00006030,W00006030,276,232,44
2021,W00006031,W00006031,304,260,44
2021,W00006032,W00006032,370,293,77
2021,W00006033,W00006033,229,194,35
2021,W00006034,W00006034,243,217,26
2021,W00006035,W00006035,264,232,32
2021,W00006036,W00006036,267,231,36
2021,W00006037,W00006037,280,242,38
2021,W00006038,W00006038,251,209,42
2021,W00006039,W00006039,280,248,32
2021,W00006040,W00006040,430,370,60
2021,W00006041,W00006041,388,345,43
2021,W00006042,W00006042,316,283,33
2021,W00006043,W00006043,322,283,39
2021,W00006044,W00006044,324,290,34
2021,W00006045,W00006045,322,292,30
2021,W00006046,W00006046,238,221,17
2021,W00006047,W00006047,243,201,42
2021,W00006048,W00006048,236,188,48
2021,W00006049,W00006049,261,224,37
2021,W00006050,W00006050,242,202,40
2021,W00006051,W00006051,328,277,51
2021,W00006052,W00006052,343,264,79
2021,W00006053,W00006053,268,238,30
2021,W00006054,W00006054,326,279,47
2021,W00006055,W00006055,318,266,52
2021,W00006056,W00006056,298,248,50
2021,W00006057,W00006057,307,280,27
2021,W00006058,W00006058,303,278,25
2021,W00006059,W00006059,239,207,32
2021,W00006060,W00006060,289,260,29
2021,W00006061,W00006061,305,237,68
2021,W00006062,W00006062,309,257,52
2021,W00006063,W00006063,254,216,38
2021,W00006064,W00006064,286,250,36
2021,W00006065,W00006065,290,249,41
2021,W00006066,W00006066,313,258,55
2021,W00006067,W00006067,247,209,38
2021,W00006068,W00006068,187,162,25
2021,W00006069,W00006069,274,222,52
2021,W00006070,W00006070,341,272,69
2021,W00006071,W00006071,227,192,35
2021,W00006072,W00006072,327,263,64
2021,W00006073,W00006073,314,270,44
2021,W00006074,W00006074,257,211,46
2021,W00006075,W00006075,289,249,40
2021,W00006076,W00006076,284,241,43
2021,W00006077,W00006077,273,233,40
2021,W00006078,W00006078,327,263,64
2021,W00006079,W00006079,285,240,45
2021,W00006080,W00006080,363,283,80
2021,W00006081,W00006081,343,281,62
2021,W00006082,W00006082,373,300,73
2021,W00006083,W00006083,258,223,35
2021,W00006084,W00006084,323,267,56
2021,W00006085,W00006085,301,262,39
2021,W00006086,W00006086,228,197,31
2021,W00006087,W00006087,340,294,46
2021,W00006088,W00006088,257,224,33
2021,W00006089,W00006089,456,370,86
2021,W00006090,W00006090,212,186,26
2021,W00006091,W00006091,145,129,16
2021,W00006092,W00006092,288,232,56
2021,W00006093,W00006093,258,213,45
2021,W00006094,W00006094,238,205,33
2021,W00006095,W00006095,385,296,89
2021,W00006096,W00006096,255,206,49
2021,W00006097,W00006097,445,359,86
2021,W00006098,W00006098,267,233,34
2021,W00006099,W00006099,278,253,25
2021,W00006100,W00006100,267,215,52
2021,W00006101,W00006101,277,207,70
2021,W00006102,W00006102,375,310,65
2021,W00006103,W00006103,426,342,84
2021,W00006105,W00006105,313,278,35
2021,W00006106,W00006106,357,311,46
2021,W00006107,W00006107,286,254,32
2021,W00006108,W00006108,227,194,33
2021,W00006109,W00006109,283,250,33
2021,W00006110,W00006110,209,181,28
2021,W00006111,W00006111,273,226,47
2021,W00006112,W00006112,253,215,38
2021,W00006113,W00006113,274,240,34
2021,W00006114,W00006114,274,216,58
